filename,category,environment
knocking-out-the-door-by-foot-64308.mp3,knocking-out-the-door-by-foot-64308.mp3,Indoor
hand-washing-27154.mp3,hand-washing-27154.mp3,Indoor
blinds-raising-window-180515_0127-069-075-95064.mp3,blinds-raising-window-180515,Indoor
a-young-boy-laughing-285017.mp3,a-young-boy-laughing-285017.mp3,Indoor
drawer close-95903.mp3,drawer close-95903.mp3,Indoor
electric-razor-71767.mp3,electric-razor-71767.mp3,Indoor
footsteps-in-squeaky-shoes-68843.mp3,footsteps-in-squeaky-shoes-68843.mp3,Indoor
638892__laurenponder__single-gunshot.wav,638892,Indoor
hand-clap-with-together-sound-effect-263700.mp3,hand-clap-with-together-sound-effect-263700.mp3,Indoor
047865_howl-whistle-66102.mp3,047865,Indoor
cooking-loop-99403.mp3,cooking-loop-99403.mp3,Indoor
knocking-on-door-6022.mp3,knocking-on-door-6022.mp3,Indoor
door-slam-79889.mp3,door-slam-79889.mp3,Indoor
electric-razor-38739.mp3,electric-razor-38739.mp3,Indoor
dishwasher-64035.mp3,dishwasher-64035.mp3,Indoor
zapsplat_household_broom_brush_soft_bristles_sweeping_wet_gravel_002_112775.mp3,zapsplat,Indoor
electric-razor-low-38738.mp3,electric-razor-low-38738.mp3,Indoor
the-knocking-257713.mp3,the-knocking-257713.mp3,Indoor
hand-clap-1-36401.mp3,hand-clap-1-36401.mp3,Indoor
wind-blowing-sfx-12809.mp3,wind-blowing-sfx-12809.mp3,Indoor
stirring-bowl-63259.mp3,stirring-bowl-63259.mp3,Indoor
461514__15gpanskabokstefflova_nicola__dog_barking-2.wav,461514,Indoor
dryer-86202.mp3,dryer-86202.mp3,Indoor
door_sliding_fthrll-75197.mp3,door,Indoor
6984__dobroide__carpassinghornds70p.mp3,6984,Indoor
flush-toilet-lid-down-68571.mp3,flush-toilet-lid-down-68571.mp3,Indoor
loud-door-shut-noise-221707.mp3,loud-door-shut-noise-221707.mp3,Indoor
cooking-prep-59207 (1).mp3,cooking-prep-59207 (1).mp3,Indoor
knocking-on-door-27948.mp3,knocking-on-door-27948.mp3,Indoor
729442__anonio82__telephone-call.wav,729442,Indoor
waterdrops-72206.mp3,waterdrops-72206.mp3,"Bathroom, Kitchen"
075768_electric-toothbrushwav-88375.mp3,075768,Indoor
mixkit-kitchen-oven-open-1841.wav,mixkit-kitchen-oven-open-1841.wav,Indoor
54823__satoration__dog-genij-barking-in-the-hall.wav,54823,Indoor
click-delay-42808.mp3,click-delay-42808.mp3,Indoor
old-fan-start-up-59422.mp3,old-fan-start-up-59422.mp3,Indoor
mixkit-appliance-ready-beep-1076.wav,mixkit-appliance-ready-beep-1076.wav,Indoor
laughter-2-244946.mp3,laughter-2-244946.mp3,Indoor
electric-teeth-brushing-32991.mp3,electric-teeth-brushing-32991.mp3,Indoor
printer-71096.mp3,printer-71096.mp3,Indoor
turning-on-shower-35687.mp3,turning-on-shower-35687.mp3,Indoor
shower-36230.mp3,shower-36230.mp3,Indoor
footsteps-in-forest-83834.mp3,footsteps-in-forest-83834.mp3,Indoor
footsteps-in-thin-snow-46199.mp3,footsteps-in-thin-snow-46199.mp3,Indoor
pageturn-102978.mp3,pageturn-102978.mp3,Indoor
taps-31920.mp3,taps-31920.mp3,Indoor
glitched_tones_coffee_machine_334.mp3,glitched,Indoor
faucet-86925.mp3,faucet-86925.mp3,Indoor
chime-alert-demo-309545.mp3,chime-alert-demo-309545.mp3,Indoor
apartmentfirealarm-55026.mp3,apartmentfirealarm-55026.mp3,Indoor
home-shower-55608.mp3,home-shower-55608.mp3,Indoor
408748__jay-kelly007__sneezing.wav,408748,Indoor
whistle-48299.mp3,whistle-48299.mp3,Indoor
footsteps-75638.mp3,footsteps-75638.mp3,Indoor
garbage-disposal-82531 (1).mp3,garbage-disposal-82531 (1).mp3,Indoor
heater-53820.mp3,heater-53820.mp3,Indoor
microwave-door-close2-85005.mp3,microwave-door-close2-85005.mp3,Indoor
tea-kettle-mono-44-75270.mp3,tea-kettle-mono-44-75270.mp3,Indoor
footsteps-on-wood-bridge-99382 (1).mp3,footsteps-on-wood-bridge-99382 (1).mp3,Indoor
clapping-hands-24591.mp3,clapping-hands-24591.mp3,Indoor
electric-shaver-shaving-57443.mp3,electric-shaver-shaving-57443.mp3,Indoor
blender-37366.mp3,blender-37366.mp3,Indoor
train-whistle-306031.mp3,train-whistle-306031.mp3,Indoor
close-drawer-104761 (2).mp3,close-drawer-104761 (2).mp3,Indoor
one-woman-claping-80270.mp3,one-woman-claping-80270.mp3,Indoor
wind-47344.mp3,wind-47344.mp3,Indoor
sci-fi-sound-effect-designed-circuits-hum-10-200831.mp3,sci-fi-sound-effect-designed-circuits-hum-10-200831.mp3,Indoor
sweeping-on-carpet-68752.mp3,sweeping-on-carpet-68752.mp3,"Road, Outdoor"
printer-25474.mp3,printer-25474.mp3,Indoor
mixkit-stove-extractor-fan-starting-1832.wav,mixkit-stove-extractor-fan-starting-1832.wav,Indoor
058002_empty-blender-46240.mp3,058002,Indoor
whisper-voices-1-193087.mp3,whisper-voices-1-193087.mp3,Indoor
electric-razor-46272.mp3,electric-razor-46272.mp3,Indoor
mechanical-garage-door-opener-door-closing-quad-30083.mp3,mechanical-garage-door-opener-door-closing-quad-30083.mp3,Indoor
613852__suso_ramallo__rain-oc818.wav,613852,Indoor
sfx_water_drops-80153.mp3,sfx,Indoor
turning-fan-on-283268.mp3,turning-fan-on-283268.mp3,Indoor
cough-104521.mp3,cough-104521.mp3,Indoor
clapping-73730.mp3,clapping-73730.mp3,Indoor
footsteps-on-metal-101463.mp3,footsteps-on-metal-101463.mp3,Indoor
734869__tcasianfilmmaker__rain-in-town.wav,734869,Indoor
sliding_glass_door-36059.mp3,sliding,Indoor
flipping-through-a-book-98901.mp3,flipping-through-a-book-98901.mp3,Indoor
car-door-closing-and-opening-45512.mp3,car-door-closing-and-opening-45512.mp3,"Road, Outdoor"
fan-64130.mp3,fan-64130.mp3,Indoor
519123__matrixxx__kettle-boiling-water.wav,519123,Indoor
bass-background-sounds-5-299408.mp3,bass-background-sounds-5-299408.mp3,Indoor
hairdryer2-35246 (1).mp3,hairdryer2-35246 (1).mp3,Indoor
razor-33008.mp3,razor-33008.mp3,Indoor
66586__zerolagtime__car_horn-2x.mp3,66586,Indoor
bathroom-faucet-45181.mp3,bathroom-faucet-45181.mp3,"Bathroom, Kitchen"
71193__robinhood76__01014-baby-girl-crying-6.wav,71193,Indoor
laughter-6107.mp3,laughter-6107.mp3,Indoor
veloce-alarm-90930.mp3,veloce-alarm-90930.mp3,Indoor
sfx_broom_grass_sweep_001-91926.mp3,sfx,Indoor
printer-78136.mp3,printer-78136.mp3,Indoor
typing-6458.mp3,typing-6458.mp3,Indoor
bathtub-ambience-213548.mp3,bathtub-ambience-213548.mp3,Indoor
foley-electric-razor-238005.mp3,foley-electric-razor-238005.mp3,Indoor
bathtub-water-faucet-71331.mp3,bathtub-water-faucet-71331.mp3,"Bathroom, Kitchen"
printer-printing-office-sounds-31067.mp3,printer-printing-office-sounds-31067.mp3,Indoor
doorbell3-39620.mp3,doorbell3-39620.mp3,Indoor
blinds-66568.mp3,blinds-66568.mp3,Indoor
704571__mudflea2__motorbike-passes-by-twice.wav,704571,Indoor
click-buttons-ui-menu-sounds-effects-button-7-203601.mp3,click-buttons-ui-menu-sounds-effects-button-7-203601.mp3,Indoor
indoor-footsteps-6385.mp3,indoor-footsteps-6385.mp3,Indoor
arm-movement-42706.mp3,arm-movement-42706.mp3,Indoor
washing-machine-66952.mp3,washing-machine-66952.mp3,Indoor
397986__morganpurkis__meaty-gunshot-underwater.wav,397986,Indoor
vibratetimeeffect4-37261.mp3,vibratetimeeffect4-37261.mp3,Indoor
mixkit-washing-machine-close-1826.wav,mixkit-washing-machine-close-1826.wav,Indoor
bird-sounds-241394.mp3,bird-sounds-241394.mp3,Indoor
mixkit-sweeping-wooden-floor-3086.wav,mixkit-sweeping-wooden-floor-3086.wav,Indoor
burung-pipit-220066.mp3,burung-pipit-220066.mp3,Indoor
school-fire-alarm-loud-beepflac-14807.mp3,school-fire-alarm-loud-beepflac-14807.mp3,Indoor
cellphone-vibration-on-a-plastic-music-stand_mono-85372.mp3,cellphone-vibration-on-a-plastic-music-stand,Indoor
old-fan-oscillating-start-sound-247598.mp3,old-fan-oscillating-start-sound-247598.mp3,Indoor
235678__jsburgh__gunshot.wav,235678,Indoor
thunderstorm-14708.mp3,thunderstorm-14708.mp3,Indoor
toaster-toast-90776.mp3,toaster-toast-90776.mp3,Indoor
shower-curtain-sliding_1-2-89948.mp3,shower-curtain-sliding,Indoor
-fan-oscillating-hum-62295.mp3,-fan-oscillating-hum-62295.mp3,Indoor
clock-chime-88027.mp3,clock-chime-88027.mp3,Indoor
steam-iron-used-on-board-31739.mp3,steam-iron-used-on-board-31739.mp3,Indoor
blow-dryer-27820.mp3,blow-dryer-27820.mp3,Indoor
openclosedrawer-41135.mp3,openclosedrawer-41135.mp3,Indoor
switch-light-04-82204.mp3,switch-light-04-82204.mp3,Indoor
footsteps-down-stairs-44833.mp3,footsteps-down-stairs-44833.mp3,Indoor
door-knocking-175163.mp3,door-knocking-175163.mp3,Indoor
378338__13fpanska_mikova_adela__13fmikovaa_-jawa-turovani-2.wav,378338,Indoor
electric-razor-shaving-face-32928.mp3,electric-razor-shaving-face-32928.mp3,Indoor
rain-sound-272604.mp3,rain-sound-272604.mp3,Indoor
hairdryer-38396.mp3,hairdryer-38396.mp3,Indoor
washing-hands-68569.mp3,washing-hands-68569.mp3,Indoor
362940__alexanderche__ignition-engine-start-idle-stop-motorcycle-bike-cb400-vtec-3.wav,362940,Indoor
486258__craigsmith__r22-22-rain-falls-on-wet-surface.wav,486258,Indoor
microwave-open-close-button-running-70035.mp3,microwave-open-close-button-running-70035.mp3,Indoor
electric-buzz-8456.mp3,electric-buzz-8456.mp3,Indoor
locker-room-hairdryer-ambience-199842.mp3,locker-room-hairdryer-ambience-199842.mp3,Indoor
Open Oven Door 3 - QuickSounds.com.mp3,Open Oven Door 3 - QuickSounds.com.mp3,Indoor
breaking_glass_mirror_audio_technica_mb2k-103817.mp3,breaking,Indoor
mixkit-refrigerator-door-close-1862.wav,mixkit-refrigerator-door-close-1862.wav,Indoor
cooking-prep-59207.mp3,cooking-prep-59207.mp3,Indoor
light-switch-156813.mp3,light-switch-156813.mp3,Indoor
-click-6687.mp3,-click-6687.mp3,Indoor
ceiling-fan-72370 (1).mp3,ceiling-fan-72370 (1).mp3,Indoor
electronic-alarm-clock-151927.mp3,electronic-alarm-clock-151927.mp3,Indoor
clapping-hands-31410.mp3,clapping-hands-31410.mp3,Indoor
slow-motion-glass-shatter-6898.mp3,slow-motion-glass-shatter-6898.mp3,Indoor
eggfrying-56298.mp3,eggfrying-56298.mp3,Indoor
error_sound-221445.mp3,error,Indoor
Slippers walking-295683.mp3,Slippers walking-295683.mp3,Indoor
child-laughter-1-186728.mp3,child-laughter-1-186728.mp3,Indoor
washing-hands-27004.mp3,washing-hands-27004.mp3,Indoor
newspaper rustler-308729.mp3,newspaper rustler-308729.mp3,Indoor
hairdryer-on-operating-off-29652.mp3,hairdryer-on-operating-off-29652.mp3,Indoor
door-6963.mp3,door-6963.mp3,Indoor
dryer_on_front_24_96_mono-78023.mp3,dryer,Indoor
nature-sounds-240504.mp3,nature-sounds-240504.mp3,Indoor
clapping-sound-101383.mp3,clapping-sound-101383.mp3,Indoor
windowblinds-79045.mp3,windowblinds-79045.mp3,Indoor
690492__chungus43a__81-717.mp3,690492,Indoor
heavy-rain-71786.mp3,heavy-rain-71786.mp3,Indoor
innocent-whistle-106754.mp3,innocent-whistle-106754.mp3,Indoor
blender-fx-6-319047.mp3,blender-fx-6-319047.mp3,Indoor
one-hand-clapping-35907.mp3,one-hand-clapping-35907.mp3,Indoor
door-opening-and-closing-46085.mp3,door-opening-and-closing-46085.mp3,Indoor
558842__digpro120__car-horn-mercury-marquis.mp3,558842,Indoor
521807__klankbeeld__room-tone-wind-rain-03-200216_0114.wav,521807,Indoor
cell-phone-vibration-40889.mp3,cell-phone-vibration-40889.mp3,Indoor
bell-notification-277267.mp3,bell-notification-277267.mp3,Indoor
grandfather-clock-79107.mp3,grandfather-clock-79107.mp3,Indoor
newspaper rustle-302873.mp3,newspaper rustle-302873.mp3,Indoor
419421__14fsmitakovak__7-14-crying.wav,419421,Indoor
toilet-flush-29824.mp3,toilet-flush-29824.mp3,Indoor
394655__digpro120__beep-beep.mp3,394655,Indoor
washing-machine-20009.mp3,washing-machine-20009.mp3,Indoor
crackling-fire-sound-310284.mp3,crackling-fire-sound-310284.mp3,Indoor
vibratingphone-37627.mp3,vibratingphone-37627.mp3,Indoor
glass-breaking-sound-effect-240679.mp3,glass-breaking-sound-effect-240679.mp3,Indoor
gas-stove-sound-222434.mp3,gas-stove-sound-222434.mp3,Indoor
electric-toothbrush-90952.mp3,electric-toothbrush-90952.mp3,Indoor
461386__coosemek__light-rain-in-house-with-birds.wav,461386,Indoor
435578__dangale__phone-ringing-7-times-in-another-room-uk-gpo-746.wav,435578,Indoor
light-switch-onoff-sound-228103.mp3,light-switch-onoff-sound-228103.mp3,Indoor
-tap-58408.mp3,-tap-58408.mp3,Indoor
185631__sergsil__telephone.wav,185631,Indoor
epic-storm-thunder-rainwindwaves-no-loops-106800.mp3,epic-storm-thunder-rainwindwaves-no-loops-106800.mp3,Indoor
371369__iamgiorgio__e10_phone-ringing.mp3,371369,Indoor
sauna-heater-85700.mp3,sauna-heater-85700.mp3,Indoor
garbage_disposal-56458.mp3,garbage,Indoor
door-slam-.mp3,door-slam-.mp3,Indoor
mixkit-metal-button-push-1830.wav,mixkit-metal-button-push-1830.wav,Indoor
vacuum-cleaner-77085.mp3,vacuum-cleaner-77085.mp3,Indoor
fireplace-crackling-wood-little-flame-7039.mp3,fireplace-crackling-wood-little-flame-7039.mp3,Indoor
epic-thunder-and-rumbles-no-loops-86150.mp3,epic-thunder-and-rumbles-no-loops-86150.mp3,Indoor
570217__ja20208__car-honk-mus-152.mp3,570217,Indoor
Iron steam-echos-143719.mp3,Iron steam-echos-143719.mp3,Indoor
water-drip-7-39622.mp3,water-drip-7-39622.mp3,"Bathroom, Kitchen"
close-capture-178055.mp3,close-capture-178055.mp3,Indoor
sliding-door-sound-224162.mp3,sliding-door-sound-224162.mp3,Indoor
electric-shaver-different-shaving-modes-68603.mp3,electric-shaver-different-shaving-modes-68603.mp3,Indoor
thunderstorm-ambience-2-19565.mp3,thunderstorm-ambience-2-19565.mp3,Indoor
687398__ongiaunbg__9mm-_gunshot.mp3,687398,Indoor
tap_water_glass_medium_drip-20120409-233646-18950.mp3,tap,Indoor
346663__deleted_user_2104797__baby-cry.wav,346663,Indoor
504681__lendewell__pleurs_enfant.wav,504681,Indoor
456433__mycompasstv__old-rotary-phone-ringing-western-electric-bell-500-phone.mp3,456433,Indoor
pen-writing-on-paper-46352.mp3,pen-writing-on-paper-46352.mp3,Indoor
188006__motion_s__motorbike-engine-passing.wav,188006,Indoor
stirring-food-105749.mp3,stirring-food-105749.mp3,Indoor
leather-movement-38737.mp3,leather-movement-38737.mp3,Indoor
wooden-door-knock-102902.mp3,wooden-door-knock-102902.mp3,Indoor
vintage-clock-sfx-311393.mp3,vintage-clock-sfx-311393.mp3,Indoor
garage door -60506.mp3,garage door -60506.mp3,Indoor
137229__xenognosis__boiling-water.wav,137229,Indoor
fire-truck-in-the-distance-297528.mp3,fire-truck-in-the-distance-297528.mp3,Indoor
click-104721.mp3,click-104721.mp3,Indoor
tv-sport-logo-154231.mp3,tv-sport-logo-154231.mp3,Indoor
glass-shatter-7-95202.mp3,glass-shatter-7-95202.mp3,Indoor
newspaper rustle108054.mp3,newspaper rustle108054.mp3,Indoor
newspaper rustle-40894.mp3,newspaper rustle-40894.mp3,Indoor
mechanical-keyboard-clicking-22650.mp3,mechanical-keyboard-clicking-22650.mp3,Indoor
068244_boy-or-young-child-laughing-81272.mp3,068244,Indoor
fan-heater-aac-27034.mp3,fan-heater-aac-27034.mp3,Indoor
blow-dryer-hairdryer-78688.mp3,blow-dryer-hairdryer-78688.mp3,Indoor
close-cabinet-drawer_medium-pitch-80444.mp3,close-cabinet-drawer,Indoor
toaster-46712.mp3,toaster-46712.mp3,Indoor
crackling-fireplace-20297.mp3,crackling-fireplace-20297.mp3,Indoor
light-switch-flip-272436.mp3,light-switch-flip-272436.mp3,Indoor
toilet-flush-67597.mp3,toilet-flush-67597.mp3,Indoor
fan-white-noise-heater-303207.mp3,fan-white-noise-heater-303207.mp3,Indoor
zapsplat_household_broom_stiff_brush_sweeping_wet_paving_stones_002_100945.mp3,zapsplat,Indoor
grandma-cooking-51988.mp3,grandma-cooking-51988.mp3,Indoor
cooking-on-gas-75804.mp3,cooking-on-gas-75804.mp3,Indoor
cuckoo-clock-64213.mp3,cuckoo-clock-64213.mp3,Indoor
752391__karlaxelus__water-boiling-on-an-induction-oven.wav,752391,Indoor
footsteps-with-highheels-32102 (1).mp3,footsteps-with-highheels-32102 (1).mp3,Indoor
kettle-pour-into-cup-001-93575.mp3,kettle-pour-into-cup-001-93575.mp3,Indoor
mixkit-blender-stop-1806.wav,mixkit-blender-stop-1806.wav,Indoor
footsteps-on-wood-bridge-99382.mp3,footsteps-on-wood-bridge-99382.mp3,Indoor
crackling-fire-sound-309634.mp3,crackling-fire-sound-309634.mp3,Indoor
pen-68174.mp3,pen-68174.mp3,Indoor
461213__15gpanskasupsakpatrik__01_boiling_water.wav,461213,Indoor
mommy-133121.mp3,mommy-133121.mp3,Indoor
31438__hello_flowers__airportcrying.mp3,31438,Indoor
cooking-34405.mp3,cooking-34405.mp3,Indoor
broom-sweeping-66465.mp3,broom-sweeping-66465.mp3,Indoor
mechanical-keyboard-27060.mp3,mechanical-keyboard-27060.mp3,Indoor
corporate-news-logo-154237.mp3,corporate-news-logo-154237.mp3,Indoor
mobile_phone_vibration-6734.mp3,mobile,Indoor
065504_young-male-coughing-81733.mp3,065504,Indoor
magnet-on-refrigerator-85184.mp3,magnet-on-refrigerator-85184.mp3,Indoor
printer-sound-79228.mp3,printer-sound-79228.mp3,Indoor
door-48195.mp3,door-48195.mp3,Indoor
bathtub-water-61333.mp3,bathtub-water-61333.mp3,"Bathroom, Kitchen"
opening-shower-curtain-84627.mp3,opening-shower-curtain-84627.mp3,Indoor
179295__jamesrodavidson__door-creaks.wav,179295,Indoor
curtain-82308.mp3,curtain-82308.mp3,Indoor
mixkit-washing-machine-working-1827.wav,mixkit-washing-machine-working-1827.wav,Indoor
book-hits-floor-79952.mp3,book-hits-floor-79952.mp3,Indoor
washing-machine-work-62777.mp3,washing-machine-work-62777.mp3,Indoor
buzz-buzzer-buzzing-sound-effect-80385.mp3,buzz-buzzer-buzzing-sound-effect-80385.mp3,Indoor
594406__elandre01__sneezing.wav,594406,Indoor
sweeping-the-front-63473.mp3,sweeping-the-front-63473.mp3,Indoor
drawer close-37364.mp3,drawer close-37364.mp3,Indoor
feuer-68488.mp3,feuer-68488.mp3,Indoor
unlock-the-door-226797.mp3,unlock-the-door-226797.mp3,Indoor
640624__piggyfringe__baby-crying.mp3,640624,Indoor
mixkit-hairdryer-hum-1894.wav,mixkit-hairdryer-hum-1894.wav,Indoor
426738__samuelgremaud__door-creaking-2.wav,426738,Indoor
funny-alarm-317531.mp3,funny-alarm-317531.mp3,Indoor
flipping-through-a-bookmp3-14415.mp3,flipping-through-a-bookmp3-14415.mp3,Indoor
straw-broom-sweeping-hard-92376.mp3,straw-broom-sweeping-hard-92376.mp3,Indoor
20170101-light-switch-on-80675.mp3,20170101-light-switch-on-80675.mp3,Indoor
2-Footsteps on stairsfootsteps-25941.mp3,2-Footsteps on stairsfootsteps-25941.mp3,Indoor
hand-washingdrying-by-ethan-drey-55518.mp3,hand-washingdrying-by-ethan-drey-55518.mp3,Indoor
teapot-53229.mp3,teapot-53229.mp3,Indoor
toilet-flush-98803.mp3,toilet-flush-98803.mp3,Indoor
faucet-flow_1-60706.mp3,faucet-flow,Indoor
broom-sweep-tile-floor-27712.mp3,broom-sweep-tile-floor-27712.mp3,Indoor
newspaper rustle196721.mp3,newspaper rustle196721.mp3,Indoor
space-heater-run-hum-electric-26860.mp3,space-heater-run-hum-electric-26860.mp3,Indoor
writing-155389 (1).mp3,writing-155389 (1).mp3,Indoor
adding-bacon-to-frying-pan-29957.mp3,adding-bacon-to-frying-pan-29957.mp3,Indoor
keyboard-fast-83155.mp3,keyboard-fast-83155.mp3,Indoor
249779__tehlordoswag420__smgshoot2.wav,249779,Indoor
heavy-basement-door-slamming-196144.mp3,heavy-basement-door-slamming-196144.mp3,Indoor
767901__mahecic__variation-gunshot-top-of-staircase.mp3,767901,Indoor
ice-dispenser-solid-cubes-105805.mp3,ice-dispenser-solid-cubes-105805.mp3,Indoor
frying-bacon-27838.mp3,frying-bacon-27838.mp3,Indoor
main-door-opening-closing-38280.mp3,main-door-opening-closing-38280.mp3,Indoor
keyboard-click-327728.mp3,keyboard-click-327728.mp3,Indoor
mad-laughter-31925.mp3,mad-laughter-31925.mp3,Indoor
typing-on-keyboard-65947.mp3,typing-on-keyboard-65947.mp3,Indoor
sound-effect-woman-scream-and-glass-breaking-236490.mp3,sound-effect-woman-scream-and-glass-breaking-236490.mp3,Indoor
if-i-wasnx27t-here-childspoken-204921.mp3,if-i-wasnx27t-here-childspoken-204921.mp3,Indoor
thunderstorm-ambience-226784.mp3,thunderstorm-ambience-226784.mp3,Indoor
morning-joy-alarm-clock-20961.mp3,morning-joy-alarm-clock-20961.mp3,Indoor
emergency-alarm-69780.mp3,emergency-alarm-69780.mp3,Indoor
368094__ahubbar1__door-open-and-close-with-a-creak.wav,368094,Indoor
165189__javierzumer__boiling-water.wav,165189,Indoor
opening-the-front-door-47333.mp3,opening-the-front-door-47333.mp3,Indoor
dripping-water-tap-30556.mp3,dripping-water-tap-30556.mp3,"Bathroom, Kitchen"
Iron steam-bang-119810.mp3,Iron steam-bang-119810.mp3,Indoor
single-mosquito-buzz-69360.mp3,single-mosquito-buzz-69360.mp3,Indoor
desk-fan-66784.mp3,desk-fan-66784.mp3,Indoor
lamp-buzz-6132.mp3,lamp-buzz-6132.mp3,Indoor
325643__hourofmidnight__sneezing.wav,325643,Indoor
footsteps-on-stairs-mastered-98753.mp3,footsteps-on-stairs-mastered-98753.mp3,Indoor
788717__tib__rain_gutter_concrete.wav,788717,Indoor
light-switch-off-86314.mp3,light-switch-off-86314.mp3,Indoor
electric-razor-cutting-hair-44924.mp3,electric-razor-cutting-hair-44924.mp3,Indoor
fire-cracklingwav-14834.mp3,fire-cracklingwav-14834.mp3,Indoor
closet-93596.mp3,closet-93596.mp3,Indoor
slowing-down-whistle-machiner-comic-279796.mp3,slowing-down-whistle-machiner-comic-279796.mp3,Indoor
Open Oven Door -.mp3,Open Oven Door -.mp3,Indoor
harimau-220046.mp3,harimau-220046.mp3,Indoor
365710__biancabothapure__sneezing.wav,365710,Indoor
squeaky_oscillating_fan_sounds_like_horse_neighing-26721.mp3,squeaky,Indoor
phone-vibrating-183595.mp3,phone-vibrating-183595.mp3,Indoor
hand-washing-65496.mp3,hand-washing-65496.mp3,Indoor
clink-glasses-72170.mp3,clink-glasses-72170.mp3,Indoor
wind-chimes-195965.mp3,wind-chimes-195965.mp3,Indoor
rapid-knocking-45008.mp3,rapid-knocking-45008.mp3,Indoor
coughing-sfx-82776.mp3,coughing-sfx-82776.mp3,Indoor
squeaky-old-faucet-197041.mp3,squeaky-old-faucet-197041.mp3,Indoor
740167__fossarts__water-boiling-inside-electric-kettle-2.wav,740167,Indoor
old-broken-fire-alarm-63186.mp3,old-broken-fire-alarm-63186.mp3,Indoor
glass-break-3-102271.mp3,glass-break-3-102271.mp3,Indoor
199261__felixblume__a-dog-barking-close-recording.wav,199261,Indoor
574220__emilycompton__motorbike-outside.wav,574220,Indoor
newspaper rustle 243577.mp3,newspaper rustle 243577.mp3,Indoor
extremely-squeaky-door-29368.mp3,extremely-squeaky-door-29368.mp3,Indoor
train-whistle-102834.mp3,train-whistle-102834.mp3,Indoor
crackling-fire-sound-307026.mp3,crackling-fire-sound-307026.mp3,Indoor
the-fireplace-3-23105.mp3,the-fireplace-3-23105.mp3,Indoor
sliding-doors-kitchen-part-2-79270.mp3,sliding-doors-kitchen-part-2-79270.mp3,Indoor
350551__fairhavencollection__boiling-water.wav,350551,Indoor
alarm-clock-beep-close-perspective-7092.mp3,alarm-clock-beep-close-perspective-7092.mp3,Indoor
mug_ringing_spoon_mixing-46162.mp3,mug,Indoor
vacuum-cleaner-noise-27307.mp3,vacuum-cleaner-noise-27307.mp3,Indoor
572349__nachtmahrtv__phone-ring.wav,572349,Indoor
545015__legnalegna55__car-horn-sound.mp3,545015,Indoor
tea_stir-42595.mp3,tea,Indoor
washing-machine-spin-cycle-57983.mp3,washing-machine-spin-cycle-57983.mp3,Indoor
typing-274133.mp3,typing-274133.mp3,Indoor
344142__brokenphono__gunshot_002.wav,344142,Indoor
electric-trimmer-95126.mp3,electric-trimmer-95126.mp3,Indoor
stopwatch-sounds-269019.mp3,stopwatch-sounds-269019.mp3,Indoor
printer-106935.mp3,printer-106935.mp3,Indoor
019759_refrigerator-insideflac-53826.mp3,019759,Indoor
dryer-running-230925.mp3,dryer-running-230925.mp3,Indoor
5-clinking-big-wine-glass-66149.mp3,5-clinking-big-wine-glass-66149.mp3,Indoor
light-switch-108210.mp3,light-switch-108210.mp3,Indoor
switch-150130.mp3,switch-150130.mp3,Indoor
noisy-fan-71187.mp3,noisy-fan-71187.mp3,Indoor
electro_toothbrush_with_head_away-34757.mp3,electro,Indoor
039378_kitchen-sink-amp-garbage-disposalwav-79089.mp3,039378,Indoor
steam-47188.mp3,steam-47188.mp3,Indoor
frying-steak-74556.mp3,frying-steak-74556.mp3,Indoor
copper-bell-ding-25-204990.mp3,copper-bell-ding-25-204990.mp3,Indoor
footsteps-on-wooden-floor-26822.mp3,footsteps-on-wooden-floor-26822.mp3,Indoor
thunderstorm-19427.mp3,thunderstorm-19427.mp3,Indoor
mixkit-hairdryer-on-and-off-1895.wav,mixkit-hairdryer-on-and-off-1895.wav,Indoor
frying-bacon-27839.mp3,frying-bacon-27839.mp3,Indoor
hair-dryer-159138.mp3,hair-dryer-159138.mp3,Indoor
fire-alarm-9677.mp3,fire-alarm-9677.mp3,Indoor
56306__qk__rain_01.wav,56306,Indoor
germany-eas-alarm-real-270828.mp3,germany-eas-alarm-real-270828.mp3,Indoor
518882__tomschuetz__elevator_door_creaking.wav,518882,Indoor
razor-64128.mp3,razor-64128.mp3,Indoor
garbage_disposal-45638.mp3,garbage,Indoor
560368__isaroru__telefono.wav,560368,Indoor
switch-on-and-off-247458.mp3,switch-on-and-off-247458.mp3,Indoor
door-knocking-44953.mp3,door-knocking-44953.mp3,Indoor
stir-four-cups-with-a-teaspoon-2-241013.mp3,stir-four-cups-with-a-teaspoon-2-241013.mp3,Indoor
clarion-siren-65280.mp3,clarion-siren-65280.mp3,Indoor
sci-fi-sound-effect-designed-circuits-hum-24-200825.mp3,sci-fi-sound-effect-designed-circuits-hum-24-200825.mp3,Indoor
coca-cola-soda-can-opening-44498.mp3,coca-cola-soda-can-opening-44498.mp3,Indoor
248295__ezcah__water-boiling-mid.wav,248295,Indoor
drawer-close-29184.mp3,drawer-close-29184.mp3,Indoor
washing-machine-90456.mp3,washing-machine-90456.mp3,Indoor
174378__recordinghopkins__heavy-rain-on-sheet-metal.wav,174378,Indoor
259608__stevious42__baby-cry-2.wav,259608,Indoor
background-printer-32582.mp3,background-printer-32582.mp3,Indoor
drawer-close-46857.mp3,drawer-close-46857.mp3,Indoor
blender-29556.mp3,blender-29556.mp3,Indoor
